Season,Name,Tm,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,playerId
2020,"Jonathan Villar","MIA",23,76,66,18,15,2,0,1,8,7,8,1,19,0,1,1,0,6,1,0.272727272,10071
2020,"Mike Trout","LAA",27,96,83,23,12,2,1,8,14,23,9,1,24,2,2,0,0,1,1,0.277108433,10155
2020,"Tucker Barnhart","CIN",16,43,39,7,6,0,0,1,2,4,4,0,11,0,0,0,0,0,0,0.179487179,10200
2020,"Jose Iglesias","BAL",16,48,45,17,9,8,0,0,3,9,1,0,7,1,1,0,0,0,0,0.377777777,10231
2020,"Randal Grichuk","TOR",23,65,61,14,10,1,0,3,9,10,4,0,17,0,0,0,1,0,1,0.229508196,10243
2020,"Brandon Belt","SFG",19,65,58,19,11,4,0,4,10,10,7,0,18,0,0,0,3,0,0,0.327586206,10264
2020,"Danny Santana","TEX",14,40,34,6,3,3,0,0,4,5,6,0,13,0,0,0,0,1,0,0.176470588,10322
2020,"Marcell Ozuna","ATL",27,88,78,21,14,3,0,4,10,10,9,0,23,0,1,0,1,0,0,0.269230769,10324
2020,"John Ryan Murphy","PIT",10,22,19,2,2,0,0,0,1,1,2,0,7,0,0,1,1,0,0,0.105263157,10346
2020,"Domingo Santana","CLE",22,61,50,10,5,3,0,2,5,12,10,0,17,1,0,0,2,0,0,0.2,10348
2020,"Adeiny Hechavarria","ATL",9,20,19,4,4,0,0,0,3,0,1,0,5,0,0,0,0,0,0,0.210526315,10459
2020,"Enrique Hernandez","LAD",23,63,60,14,8,3,1,2,11,9,2,0,15,1,0,0,2,0,0,0.233333333,10472
2020,"Derek Dietrich","TEX",10,28,22,6,4,1,0,1,4,3,2,0,6,4,0,0,2,1,0,0.272727272,10542
2020,"Cesar Hernandez","CLE",29,99,86,26,16,9,0,1,12,6,12,0,23,0,0,0,1,0,0,0.302325581,10556
2020,"Gio Urshela","NYY",23,75,64,16,7,4,0,5,14,17,8,0,12,1,2,0,2,1,0,0.25,10681
2020,"Corey Dickerson","MIA",22,68,63,18,14,1,0,3,10,6,5,0,9,0,0,0,2,0,0,0.285714285,10762
2020,"Jurickson Profar","SDP",26,77,63,10,7,1,0,2,12,7,9,0,11,3,1,1,0,2,1,0.158730158,10815
2020,"Andrelton Simmons","LAA",6,23,22,7,7,0,0,0,3,0,1,0,1,0,0,0,1,0,0,0.318181818,10847
2020,"Adam Duvall","ATL",19,56,51,12,8,1,0,3,9,8,3,0,15,1,1,0,1,0,0,0.235294117,10950
