Season,Name,Tm,IP,TBF,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,FIP,xFIP,playerId
2020,"Mike Clevinger","2 Tms",5,23,9,7.2,1.25,3.6,0.2174,0.1739,0.0435,0.368421052,2.2,0.4167,0.8537,8.748277473449708,5.917668873071671,12808
2020,"Tyler Anderson","SFG",5,27,3.6,5.4,0.6667,1.8,0.0741,0.1111,-0.037,0.434782608,2.6,0.4286,0.6897,6.748277473449708,7.307466006278992,12880
2020,"Dylan Bundy","LAA",10,38,8.1,0,9,0.9,0.2368,0,0.2368,0.189189189,0.7,0.2222,0.9091,2.948277473449707,3.62277030646801,12917
2020,"Joe Musgrove","PIT",5.1,25,6.75,10.1251,0.6667,1.6875,0.16,0.24,-0.08,0.222222222,1.875,0.2143,0.6977,7.460804426449707,7.614827232722225,12970
2020,"Colten Brewer","BOS",5.1,22,6.75,5.0625,1.3333,5.0625,0.1818,0.1364,0.0455,0.210526315,1.3125,0.0833,0.7143,10.648324348449707,4.81665752558876,12997
2020,"Anthony DeSclafani","CIN",11,46,6.5455,3.2727,2,0,0.1739,0.087,0.087,0.2,1.0909,0.2424,0.7692,3.0573683834497074,4.134364473277873,13050
2020,"Yu Darvish","CHC",7.2,32,5.8695,3.5217,1.6667,0,0.1563,0.0938,0.0625,0.25,1.3043,0.2917,1,3.0178432584497075,5.078174647481093,13074
2020,"Gerrit Cole","NYY",11,45,13.9091,2.4545,5.6667,2.4545,0.3778,0.0667,0.3111,0.195121951,1,0.2381,0.5128,4.693732018449707,3.6612683518366382,13125
2020,"Zach Davies","SDP",20.1,75,5.3115,2.2131,2.4,0.4426,0.16,0.0667,0.0933,0.171428571,0.8361,0.193,0.7051,3.3449991064497073,4.939100171163357,13183
2020,"Michael Fulmer","DET",5,19,14.4,1.8,8,0,0.4211,0.0526,0.3684,0.235294117,1,0.4444,0.8333,1.1482774734497072,1.5431760400533678,13218
2020,"Ross Stripling","LAD",7.1,34,8.5909,6.1364,1.4,3.6818,0.2059,0.1471,0.0588,0.24137931,1.6364,0.2105,0.7692,8.602847721449706,5.977144195141582,13273
2020,"Blake Snell","TBR",5.1,15,15.1876,0,9,1.6875,0.6,0,0.6,0.066666666,0.1875,0,1,2.2107716144497074,0.8839155397604173,13543
2020,"Matt Strahm","SDP",7,25,7.7143,0,6,1.2857,0.24,0,0.24,0.16,0.5714,0.1667,0.7692,3.291134615449707,3.4084845921822957,13799
2020,"Alec Mills","CHC",12.2,52,4.2631,2.1316,2,2.8421,0.1154,0.0577,0.0577,0.224489795,1.1053,0.1795,0.5952,7.016688345449707,5.093764432346361,13834
2020,"Michael Wacha","NYM",7.2,36,10.5652,4.6956,2.25,1.1739,0.25,0.1111,0.1389,0.258064516,1.5652,0.3333,0.8621,4.452619628449708,4.817306216474272,14078
2020,"Kevin Gausman","SFG",10.1,42,9.5807,0,11,0.871,0.2619,0,0.2619,0.25,0.9677,0.3,0.814,2.2773069224497076,3.3122051631731875,14107
2020,"Lance McCullers Jr.","HOU",6.1,39,5.6842,8.5264,0.6667,2.8421,0.1026,0.1538,-0.0513,0.413793103,2.8421,0.4,0.407,9.779891323449707,8.168715896411895,14120
2020,"Jose Berrios","MIN",8.1,35,7.56,5.4,1.4,2.16,0.2,0.1429,0.0571,0.266666666,1.56,0.2857,0.5882,6.388290433449708,4.452978392064363,14168
2020,"Frankie Montas","OAK",6.2,36,12.1499,9.45,1.2857,1.35,0.25,0.1944,0.0556,0.321428571,2.4,0.4211,0.5479,5.548265473449707,5.079137443913583,14309
2020,"Tyler Glasnow","TBR",8,38,13.5,4.5,3,0,0.3158,0.1053,0.2105,0.264705882,1.625,0.4091,0.7692,1.6482774734497072,2.6355238899588587,14374
2020,"Hyun Jin Ryu","TOR",5.1,20,5.0625,0,3,1.6875,0.15,0,0.15,0.105263157,0.375,0.0667,0.625,5.023289191449708,4.436872558123645,14444
2020,"Carlos Estevez","COL",6,22,7.5,1.5,5,1.5,0.2273,0.0455,0.1818,0.142857142,0.6667,0.1333,1,4.148277473449708,4.614267917474112,14542
2020,"Duane Underwood Jr.","CHC",6,21,10.5,1.5,7,0,0.3333,0.0476,0.2857,0.2,0.8333,0.3077,0.8,1.3149441404497078,2.9603548342982933,14677
2020,"Jon Gray","COL",10,41,4.5,4.5,1,0,0.122,0.122,0,0.2,1.2,0.2333,0.6154,3.948277473449707,6.317668873071671,14916
2020,"Chad Kuhl","PIT",8,31,5.625,4.5,1.25,2.25,0.1613,0.129,0.0323,0.222222222,1.25,0.2,0.8333,6.648277473449707,5.866393514722586,14975
2020,"Scott Barlow","KCR",5.2,28,12.7058,6.3529,2,1.5882,0.2857,0.1429,0.1429,0.260869565,1.7647,0.3571,1,5.265912075449707,4.713997233643738,14993
2020,"German Marquez","COL",15,63,6,3.6,1.6667,0.6,0.1587,0.0952,0.0635,0.214285714,1.2,0.2391,0.7831,3.8816108064497072,5.2527026842037845,15038
2020,"Lou Trivino","OAK",5,21,12.6,1.8,7,1.8,0.3333,0.0476,0.2857,0.2,1,0.25,0.8333,3.548277473449707,2.92277030646801,15043
2020,"Austin Voth","WSN",5.2,33,3.1765,6.3529,0.5,4.7647,0.0606,0.1212,-0.0606,0.448275862,3,0.4167,0.9375,11.442346331449706,8.741288219778195,15047
2020,"Yency Almonte","COL",6,23,6,3,2,0,0.1739,0.087,0.087,0.15,0.8333,0.1765,0.8,2.8149441404497075,5.447601250807445,15068
2020,"Cole Sulser","BAL",5,20,9,7.2,1.25,0,0.25,0.2,0.05,0.066666666,1,0.0909,0.6,3.548277473449707,5.52277030646801,15256
2020,"Andrew Heaney","LAA",5,22,12.6,3.6,3.5,0,0.3182,0.0909,0.2273,0.25,1.4,0.3846,0.4286,1.5482774734497071,3.52277030646801,15423
2020,"Marco Gonzales","SEA",11.1,45,6.353,0.7941,8,0.7941,0.1778,0.0222,0.1556,0.214285714,0.8824,0.2424,0.7547,3.677690794449707,5.1439356220273105,15467
2020,"Lucas Giolito","CHW",13.2,55,13.1707,3.2927,4,0.6585,0.3636,0.0909,0.2727,0.18,1.0244,0.2759,0.7143,2.2702308354497074,2.619286239074527,15474
2020,"Antonio Senzatela","COL",12,56,3.75,2.25,1.6667,2.25,0.0893,0.0536,0.0357,0.294117647,1.5,0.2791,0.9494,6.8149441394497074,5.703978042552869,15488
2020,"Chad Green","NYY",5.1,18,8.4376,1.6875,5,1.6875,0.2778,0.0556,0.2222,0.058823529,0.375,0,-1.6667,4.273284504449707,4.797527030786895,15552
2020,"Luis Castillo","CIN",13.2,66,12.5122,5.9268,2.1111,0.6585,0.2879,0.1364,0.1515,0.267857142,1.7561,0.3784,0.6195,3.294618579449707,4.366047649297296,15689
2020,"Masahiro Tanaka","NYY",8,26,9,0,8,1.125,0.3077,0,0.3077,0.115384615,0.375,0.1176,0,2.773277473449707,3.8632051188498737,15764
2020,"Devin Williams","MIL",5.1,23,15.1876,5.0625,3,1.6875,0.3913,0.1304,0.2609,0.105263157,0.9375,0.1,0.5556,3.8982821604497073,3.3118655268297,15816
2020,"Wander Suero","WSN",5.2,23,11.1176,3.1765,3.5,0,0.3043,0.087,0.2174,0.19047619,1.0588,0.2857,1,1.736521072449707,3.1302725203152924,15855
2020,"Aaron Nola","PHI",7.1,38,7.3637,6.1364,1.2,2.4546,0.1579,0.1316,0.0263,0.303030303,2.0455,0.32,0.6557,7.102840902449707,5.7113722144457695,16149
2020,"Brandon Woodruff","MIL",15.1,67,9.9783,2.3478,4.25,1.1739,0.2537,0.0597,0.194,0.258064516,1.3044,0.3256,0.6593,3.6048002044497074,4.098260723064021,16162
2020,"Spencer Turnbull","DET",11,48,8.1818,7.3636,1.1111,0,0.2083,0.1875,0.0208,0.157894736,1.3636,0.2143,0.75,4.057368382449707,5.6728625186465,16207
2020,"Tejay Antone","CIN",9.1,35,7.7143,4.8214,1.6,0,0.2286,0.1429,0.0857,0.172413793,1.0714,0.2381,0.8182,3.3625639524497073,4.843438866646982,16233
2020,"Ryan Castellani","COL",9.1,36,1.9286,5.7857,0.3333,2.8929,0.0556,0.1667,-0.1111,0.142857142,1.0714,0.0435,1,9.469728621449708,8.464445655686916,16377
2020,"Luke Weaver","ARI",10.2,50,10.9687,4.2187,2.6,3.375,0.26,0.1,0.16,0.295454545,1.6875,0.3333,0.8209,7.273264582449707,4.6195773127833,16918
