Season,Name,Tm,IP,TBF,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,FIP,xFIP,playerId
2020,"Alex Cobb","BAL",14.2,66,6.1363,2.4545,2.5,1.2273,0.1515,0.0606,0.0909,0.245901639,1.2955,0.2653,0.6395,4.579748124021485,4.147748180260451,6562
2020,"Carlos Carrasco","CLE",16.1,66,8.8163,3.3061,2.6667,1.6531,0.2424,0.0909,0.1515,0.220338983,1.1633,0.25,0.8861,4.862222409021484,4.159950424436601,6632
2020,"Alex Colome","CHW",8,33,6.75,3.375,2,0,0.1818,0.0909,0.0909,0.2,1.125,0.25,0.8889,2.7729331970214846,4.001932347938419,6661
2020,"Julio Teheran","LAA",12.1,52,5.1081,2.9189,1.75,1.4595,0.1346,0.0769,0.0577,0.260869565,1.2973,0.2564,0.5303,5.093884402021485,5.536781134189438,6797
2020,"Johnny Cueto","SFG",21.1,88,6.75,3.7969,1.7778,1.2656,0.1818,0.1023,0.0795,0.192307692,1.125,0.2034,0.7692,4.882310906021485,5.358560059095208,6893
2020,"Martin Perez","BOS",20.2,83,6.9677,4.7903,1.4545,0.871,0.1928,0.1325,0.0602,0.185714285,1.1613,0.2115,0.8621,4.744704815021484,5.770198357652367,6902
2020,"Joakim Soria","OAK",6,28,7.5,6,1.25,0,0.1786,0.1429,0.0357,0.260869565,1.6667,0.3158,0.8,3.481266530021485,5.447665171821913,6941
2020,"Ian Kennedy","KCR",11.2,52,9.2571,1.5429,6,4.6286,0.2308,0.0385,0.1923,0.3,1.4571,0.2813,0.6977,8.290775646021483,5.144587904077377,6986
2020,"Daniel Bard","COL",7.1,33,11.0455,2.4546,4.5,1.2273,0.2727,0.0606,0.2121,0.266666666,1.3636,0.35,0.7292,3.6933902210214846,3.529533820042848,7115
2020,"Daniel Hudson","WSN",7,28,14.1429,1.2857,11,3.8571,0.3929,0.0357,0.3571,0.2,0.8571,0.1818,0.7895,6.862218911021484,3.538103072983878,7146
2020,"Greg Holland","KCR",11,47,9,2.4545,3.6667,0,0.234,0.0638,0.1702,0.23076923,1.0909,0.3,0.8,2.7842968340214846,4.57193196199157,7196
2020,"Craig Stammen","SDP",7,37,6.4286,5.1429,1.25,2.5714,0.1351,0.1081,0.027,0.363636363,2.2857,0.3846,0.6061,7.1479331970214846,4.838217940926552,7274
2020,"Javy Guerra","WSN",7.1,38,7.3637,7.3637,1,2.4546,0.1579,0.1579,0,0.34375,2.3182,0.375,0.7746,7.511589395021485,6.91573010375352,7407
2020,"Gio Gonzalez","CHW",12,51,7.5,5.25,1.4286,0.75,0.1961,0.1373,0.0588,0.272727272,1.5833,0.3333,0.9659,4.314599863021485,4.706065511455139,7448
2020,"Jake McGee","LAD",6.2,27,12.1499,0,9,1.35,0.3333,0,0.3333,0.23076923,0.9,0.2941,0.4348,2.3979369470214844,2.8076132683816413,7550
2020,"Nick Vincent","MIA",7.2,28,3.5217,1.1739,3,1.1739,0.1071,0.0357,0.0714,0.259259259,1.0435,0.2609,0.7576,4.452275352021484,4.552030199678385,7555
