Season,Name,Tm,IP,TBF,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,playerId
2020,"Tyler Alexander","DET",6.1,31,1.333333333,0.086956521,0.52173913,0.391304347,0,0.333333333,0,0,0.4783,0.2609,0.2609,0.1739,0.3478,0.4783,17735
2020,"Logan Webb","SFG",6.1,30,8,0.357142857,0.571428571,0.071428571,0,0,0,0,0.4286,0.3571,0.2143,0,0.2857,0.7143,17995
2020,"Alex Young","ARI",10.1,43,0.75,0.3,0.3,0.4,0,0.25,0,0,0.4667,0.3667,0.1667,0.1,0.2667,0.6333,18333
2020,"Kenta Maeda","MIN",5.1,16,2,0.1,0.6,0.3,1,0,0.166666666,0,0.3,0.5,0.2,0.5,0.5,0,18498
2020,"Kolby Allard","TEX",6,33,0.75,0.263157894,0.315789473,0.421052631,0,0,0,0,0.3158,0.3684,0.3158,0.1053,0.5263,0.3684,18694
2020,"Dakota Hudson","STL",6.1,28,2,0.166666666,0.555555555,0.277777777,0,0.2,0,0,0.3889,0.5,0.1111,0.1667,0.4444,0.3889,19206
2020,"Zac Gallen","ARI",6.1,23,1,0.076923076,0.461538461,0.461538461,0,0,0.166666666,0,0.4615,0.3077,0.2308,0.3077,0.5385,0.1538,19291
2020,"Trevor Richards","TBR",6.1,31,1.5,0.23076923,0.461538461,0.307692307,0.125,0,0.333333333,0,0.4444,0.2963,0.2593,0.1111,0.5556,0.3333,19309
2020,"Walker Buehler","LAD",5.2,23,0.571428571,0.266666666,0.266666666,0.466666666,0.285714285,0.142857142,0,0,0.2,0.3333,0.4667,0.1333,0.4667,0.4,19374
2020,"Shane Bieber","CLE",7,30,12,0.133333333,0.8,0.066666666,0,0,0.333333333,0,0.4667,0.4,0.1333,0.3333,0.4,0.2667,19427
2020,"Patrick Sandoval","LAA",9.1,44,1.9,0.236842105,0.5,0.263157894,0,0.2,0.105263157,0,0.4211,0.2632,0.3158,0.0789,0.4737,0.4474,19447
2020,"Jorge Alcala","MIN",6.1,21,1,0.125,0.4375,0.4375,0.285714285,0,0,0,0.25,0.375,0.375,0.375,0.5,0.125,19459
2020,"Aaron Civale","CLE",7.1,30,1.833333333,0.260869565,0.478260869,0.260869565,0.166666666,0.333333333,0,0,0.4348,0.1304,0.4348,0.1304,0.5217,0.3478,19479
2020,"Kyle Hart","BOS",5.2,28,0.857142857,0.1875,0.375,0.4375,0,0,0.333333333,1,0.5882,0.1176,0.2941,0,0.5882,0.4118,19646
2020,"Daniel Castano","MIA",6.2,30,2,0.181818181,0.545454545,0.272727272,0.166666666,0.166666666,0,0,0.4545,0.3636,0.1818,0.0909,0.3182,0.5909,19805
2020,"Jesus Luzardo","OAK",14,64,0.933333333,0.325581395,0.325581395,0.348837209,0.266666666,0.2,0.071428571,0,0.3953,0.3953,0.2093,0.1395,0.4419,0.4186,19959
2020,"Nick Margevicius","SEA",7.2,32,2.333333333,0.166666666,0.583333333,0.25,0.166666666,0.333333333,0.142857142,0,0.5833,0.2917,0.125,0.0833,0.2917,0.625,20395
2020,"Yusei Kikuchi","SEA",7,29,0.625,0.277777777,0.277777777,0.444444444,0,0.125,0.2,0,0.3889,0.1111,0.5,0.1111,0.3889,0.5,20633
2020,"Kris Bubic","KCR",5.2,30,0.875,0.347826086,0.304347826,0.347826086,0.125,0.125,0.285714285,0,0.6087,0.1739,0.2174,0.1739,0.3043,0.5217,21455
2020,"Randy Dobnak","MIN",6.2,25,2,0.166666666,0.555555555,0.277777777,0.2,0.2,0,0,0.3889,0.5,0.1111,0.1667,0.3889,0.4444,23798
2020,"Kwang Hyun Kim","STL",13.2,51,1.357142857,0.266666666,0.422222222,0.311111111,0.071428571,0.071428571,0.052631578,0,0.5778,0.2,0.2222,0.1111,0.4667,0.4222,27458
