Season,Name,Tm,IP,TBF,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,playerId
2020,"Zack Wheeler","PHI",15.2,70,5.16666667,0.21276596,0.65957447,0.12765957,0.16666667,0.16666667,0.03225806,0,0.40425532,0.38297872,0.21276596,0.25531915,0.5106383,0.23404255,10310
2020,"Aaron Loup","TBR",6,21,7,0.3,0.7,0,0,0,0,0,0.5,0.16666667,0.33333333,0.25,0.5,0.25,10343
2020,"Mychal Givens","2 Tms",5.1,20,0.33333333,0.14285714,0.21428571,0.64285714,0.11111111,0.22222222,0,0,0.35714286,0.28571429,0.35714286,0.21428571,0.5,0.28571429,10430
2020,"Trevor Rosenthal","2 Tms",8.2,35,0.5,0.07692308,0.30769231,0.61538462,0,0,0,0,0.07142857,0.64285714,0.28571429,0.07142857,0.42857143,0.5,10745
2020,"Shane Greene","ATL",7,31,1.5,0.25,0.45,0.3,0.33333333,0.33333333,0,1,0.42857143,0.42857143,0.14285714,0.14285714,0.61904762,0.23809524,10756
2020,"Asher Wojciechowski","BAL",7.2,37,0.63636364,0.25,0.29166667,0.45833333,0.09090909,0.18181818,0.14285714,0,0.375,0.375,0.25,0.125,0.45833333,0.41666667,10836
2020,"Adam Kolarek","LAD",5,17,12,0.07142857,0.85714286,0.07142857,0,0,0,0,0.5,0.28571429,0.21428571,0.21428571,0.57142857,0.21428571,10843
2020,"Jacob deGrom","NYM",14,53,0.83333333,0.24137931,0.34482759,0.4137931,0.08333333,0.16666667,0.1,0,0.31034483,0.34482759,0.34482759,0.20689655,0.48275862,0.31034483,10954
2020,"Merrill Kelly","ARI",9,31,1.42857143,0.10526316,0.52631579,0.36842105,0.14285714,0.14285714,0,0,0.73684211,0.15789474,0.10526316,0.21052632,0.36842105,0.42105263,11156
2020,"Vince Velasquez","PHI",5.1,26,2.5,0.17647059,0.58823529,0.23529412,0.25,0.25,0,0,0.35294118,0.47058824,0.17647059,0.23529412,0.35294118,0.41176471,11189
2020,"Brandon Workman","2 Tms",5.2,29,2,0.4375,0.375,0.1875,0,0.33333333,0.16666667,0,0.3125,0.375,0.3125,0.25,0.4375,0.3125,11428
2020,"A.J. Cole","TOR",6.2,26,0.55555556,0.22222222,0.27777778,0.5,0.44444444,0.11111111,0,0,0.61111111,0.27777778,0.11111111,0.27777778,0.44444444,0.27777778,11467
2020,"Robbie Ray","2 Tms",5.2,24,0.4,0.41666667,0.16666667,0.41666667,0.4,0,0,0,0.41666667,0.25,0.33333333,0.25,0.58333333,0.16666667,11486
2020,"Carlos Martinez","STL",6,30,1.42857143,0.15,0.5,0.35,0.14285714,0.14285714,0.2,0,0.4,0.4,0.2,0.2,0.6,0.2,11682
2020,"Luke Jackson","ATL",6,34,2.14285714,0.15384615,0.57692308,0.26923077,0.14285714,0,0.06666667,0,0.46153846,0.34615385,0.19230769,0.15384615,0.46153846,0.38461538,11752
2020,"Taijuan Walker","2 Tms",9.1,43,0.6875,0.15625,0.34375,0.5,0.0625,0.125,0,1,0.42424242,0.36363636,0.21212121,0.06060606,0.57575758,0.36363636,11836
2020,"Matt Andriese","LAA",9,29,1.11111111,0.0952381,0.47619048,0.42857143,0.11111111,0,0,0,0.38095238,0.23809524,0.38095238,0.19047619,0.66666667,0.14285714,12022
2020,"Kyle Hendricks","CHC",21.1,89,0.92307692,0.25373134,0.35820896,0.3880597,0.19230769,0.15384615,0,0,0.41791045,0.35820896,0.2238806,0.17910448,0.62686567,0.19402985,12049
2020,"Evan Marshall","CHW",6,21,1.25,0.18181818,0.45454545,0.36363636,0,0,0,0,0.54545455,0.45454545,0,0.18181818,0.36363636,0.45454545,12297
2020,"Chris Bassitt","OAK",10.2,50,1,0.25714286,0.37142857,0.37142857,0.07692308,0.30769231,0.07692308,0,0.42857143,0.28571429,0.28571429,0.11428571,0.54285714,0.34285714,12304
2020,"Colin Rea","CHC",5.1,20,1.66666667,0.38461538,0.38461538,0.23076923,0,0,0.2,0,0.53846154,0.38461538,0.07692308,0.23076923,0.61538462,0.15384615,12317
2020,"Seth Lugo","NYM",6.1,31,1.83333333,0.22727273,0.5,0.27272727,0,0.5,0,0,0.68181818,0.31818182,0,0.04545455,0.72727273,0.22727273,12447
2020,"Trevor Bauer","CIN",18,70,0.4,0.24324324,0.21621622,0.54054054,0.1,0.15,0.125,0,0.39473684,0.31578947,0.28947368,0.15789474,0.55263158,0.28947368,12703
2020,"Adrian Houser","MIL",15.2,78,2.15384615,0.25454545,0.50909091,0.23636364,0.07692308,0.38461538,0.03571429,1,0.44642857,0.30357143,0.25,0.14285714,0.57142857,0.28571429,12718
2020,"Sonny Gray","CIN",12.1,52,1.33333333,0.3,0.4,0.3,0,0,0,0,0.5,0.26666667,0.23333333,0.13333333,0.56666667,0.3,12768
2020,"Jairo Diaz","COL",6.1,26,1.8,0.125,0.5625,0.3125,0,0.2,0,0.33333333,0.26315789,0.47368421,0.26315789,0.05263158,0.78947368,0.15789474,12774
2020,"Matt Wisler","MIN",6,27,0.3,0.13333333,0.2,0.66666667,0.3,0,0,0,0.46666667,0.33333333,0.2,0.33333333,0.6,0.06666667,12804
2020,"Mike Clevinger","2 Tms",5,23,0.66666667,0.23076923,0.30769231,0.46153846,0,0.33333333,0,0,0.64285714,0.21428571,0.14285714,0.07142857,0.28571429,0.64285714,12808
2020,"Matt Barnes","BOS",6.1,30,1.66666667,0.27272727,0.45454545,0.27272727,0,0,0,0.5,0.46153846,0.23076923,0.30769231,0,0.76923077,0.23076923,12863
2020,"Tyler Anderson","SFG",7.1,39,1,0.31034483,0.34482759,0.34482759,0.1,0.1,0,0,0.37931034,0.44827586,0.17241379,0.13793103,0.68965517,0.17241379,12880
2020,"Dylan Bundy","LAA",14.2,56,1.6,0.25714286,0.45714286,0.28571429,0.1,0.1,0,0,0.37837838,0.37837838,0.24324324,0.24324324,0.51351351,0.24324324,12917
2020,"Joe Musgrove","PIT",13.2,58,1.14285714,0.11764706,0.47058824,0.41176471,0.14285714,0.14285714,0.125,0,0.38235294,0.32352941,0.29411765,0.26470588,0.44117647,0.29411765,12970
2020,"Colten Brewer","BOS",5.1,22,2.75,0,0.73333333,0.26666667,0,0.75,0,0,0.8,0.13333333,0.06666667,0.13333333,0.46666667,0.4,12997
2020,"Anthony DeSclafani","CIN",13,56,1.41666667,0.29268293,0.41463415,0.29268293,0.08333333,0,0,1,0.38095238,0.38095238,0.23809524,0.21428571,0.42857143,0.35714286,13050
2020,"Yu Darvish","CHC",10.1,41,1.44444444,0.24137931,0.44827586,0.31034483,0.33333333,0,0.07692308,0,0.51724138,0.20689655,0.27586207,0.31034483,0.48275862,0.20689655,13074
2020,"Gerrit Cole","NYY",12.1,50,0.66666667,0.03846154,0.38461538,0.57692308,0.06666667,0.26666667,0,0,0.5,0.34615385,0.15384615,0.15384615,0.26923077,0.57692308,13125
2020,"Zach Davies","SDP",21.2,82,1,0.22580645,0.38709677,0.38709677,0.125,0.04166667,0,0,0.421875,0.3125,0.265625,0.140625,0.578125,0.28125,13183
2020,"Michael Fulmer","DET",9,37,1.66666667,0.30434783,0.43478261,0.26086957,0.16666667,0,0,0.5,0.28,0.48,0.24,0.2,0.6,0.2,13218
2020,"Ross Stripling","2 Tms",10,44,0.9,0.32142857,0.32142857,0.35714286,0,0.3,0.11111111,0,0.42857143,0.39285714,0.17857143,0.07142857,0.35714286,0.57142857,13273
2020,"Luis Cessa","NYY",5,21,0.5,0.29411765,0.23529412,0.47058824,0,0,0,0,0.23529412,0.35294118,0.41176471,0.11764706,0.64705882,0.23529412,13345
2020,"Sam Selman","SFG",5,19,0.16666667,0,0.14285714,0.85714286,0.16666667,0.16666667,0,0,0.25,0.375,0.375,0.125,0.75,0.125,13397
2020,"Lucas Sims","CIN",6.1,26,0.66666667,0.16666667,0.33333333,0.5,0,0.33333333,0,0,0.33333333,0.58333333,0.08333333,0.08333333,0.5,0.41666667,13470
2020,"Daniel Norris","DET",5.2,20,2.5,0.3,0.5,0.2,0,0.5,0.2,1,0.36363636,0.36363636,0.27272727,0.09090909,0.72727273,0.18181818,13475
2020,"Blake Snell","TBR",8.1,26,0.71428571,0.07692308,0.38461538,0.53846154,0,0.28571429,0,0,0.46153846,0.15384615,0.38461538,0.15384615,0.53846154,0.30769231,13543
2020,"Jakob Junis","KCR",6,34,1.25,0.25,0.41666667,0.33333333,0,0.375,0.2,0,0.375,0.33333333,0.29166667,0.20833333,0.41666667,0.375,13619
2020,"Max Fried","ATL",7,32,1.25,0.2173913,0.43478261,0.34782609,0,0,0,0,0.30434783,0.30434783,0.39130435,0.13043478,0.47826087,0.39130435,13743
2020,"Tyler Duffey","MIN",6.1,23,4,0.09090909,0.72727273,0.18181818,0,0,0,0,0.45454545,0.27272727,0.27272727,0.18181818,0.63636364,0.18181818,13758
2020,"Chris Stratton","PIT",6,30,1.33333333,0.3,0.4,0.3,0.16666667,0.16666667,0.125,0,0.4,0.4,0.2,0.15,0.45,0.4,13761
2020,"Zach Eflin","PHI",12,54,0.61538462,0.19230769,0.30769231,0.5,0.07692308,0.07692308,0,0,0.15384615,0.30769231,0.53846154,0.07692308,0.69230769,0.23076923,13774
2020,"Matt Strahm","SDP",7.2,27,1.125,0.15,0.45,0.4,0.125,0.125,0.11111111,0,0.3,0.35,0.35,0.15,0.45,0.4,13799
2020,"Alec Mills","CHC",19,77,1.73684211,0.16129032,0.53225806,0.30645161,0.21052632,0.36842105,0.03030303,0,0.43548387,0.37096774,0.19354839,0.14516129,0.48387097,0.37096774,13834
2020,"Michael Wacha","NYM",10,45,1.1,0.22222222,0.40740741,0.37037037,0,0.1,0.09090909,1,0.37931034,0.44827586,0.17241379,0.24137931,0.55172414,0.20689655,14078
2020,"Kevin Gausman","SFG",13.1,53,0.9375,0.16216216,0.40540541,0.43243243,0,0.0625,0.06666667,0,0.48648649,0.43243243,0.08108108,0.10810811,0.54054054,0.35135135,14107
2020,"Lance McCullers Jr.","HOU",12,58,1.77777778,0.24242424,0.48484848,0.27272727,0,0.22222222,0.0625,0,0.44117647,0.26470588,0.29411765,0.02941176,0.35294118,0.61764706,14120
2020,"Chris Mazza","BOS",10.1,43,0.57142857,0.29032258,0.25806452,0.4516129,0,0.14285714,0.125,0,0.29032258,0.32258065,0.38709677,0.29032258,0.4516129,0.25806452,14151
2020,"Jose Berrios","MIN",15.1,63,1.5,0.23076923,0.46153846,0.30769231,0,0.25,0,0,0.43902439,0.34146341,0.2195122,0.04878049,0.6097561,0.34146341,14168
2020,"Kyle Zimmer","KCR",5.2,22,2,0.1,0.6,0.3,0,0,0,0,0.5,0.4,0.1,0.2,0.6,0.2,14169
2020,"Wandy Peralta","SFG",7,28,2.5,0.26315789,0.52631579,0.21052632,0,0.25,0,0,0.42105263,0.36842105,0.21052632,0.21052632,0.36842105,0.42105263,14295
2020,"Frankie Montas","OAK",11.2,66,1.38461538,0.24390244,0.43902439,0.31707317,0,0.38461538,0.05555556,0,0.34146341,0.53658537,0.12195122,0.12195122,0.43902439,0.43902439,14309
2020,"Tyler Glasnow","TBR",15,65,1.55555556,0.37837838,0.37837838,0.24324324,0,0.22222222,0,0,0.54054054,0.32432432,0.13513514,0.08108108,0.37837838,0.54054054,14374
2020,"Hyun Jin Ryu","TOR",8,31,1.55555556,0.04166667,0.58333333,0.375,0,0.11111111,0,0,0.5,0.33333333,0.16666667,0.25,0.54166667,0.20833333,14444
2020,"Jorge Lopez","2 Tms",7.2,36,0.88888889,0.26086957,0.34782609,0.39130435,0.11111111,0.22222222,0,0,0.28,0.36,0.36,0.12,0.6,0.28,14527
2020,"Carlos Estevez","COL",7,30,0.41666667,0.22727273,0.22727273,0.54545455,0.16666667,0.16666667,0.2,0,0.45454545,0.22727273,0.31818182,0.13636364,0.54545455,0.31818182,14542
2020,"Duane Underwood Jr.","CHC",7,27,0.71428571,0.29411765,0.29411765,0.41176471,0,0,0.4,0,0.17647059,0.35294118,0.47058824,0.11764706,0.52941176,0.35294118,14677
2020,"Buck Farmer","DET",6,32,2.2,0.27272727,0.5,0.22727273,0.2,0.4,0.09090909,0,0.52173913,0.26086957,0.2173913,0.30434783,0.39130435,0.30434783,14814
2020,"Michael Lorenzen","CIN",6.2,34,3,0.16666667,0.625,0.20833333,0.2,0,0.06666667,0,0.32,0.44,0.24,0.16,0.48,0.36,14843
2020,"Jon Gray","COL",10,41,0.41666667,0.43333333,0.16666667,0.4,0.16666667,0,0,0,0.43333333,0.3,0.26666667,0.13333333,0.46666667,0.4,14916
2020,"Chad Kuhl","PIT",13.1,53,1.27272727,0.13793103,0.48275862,0.37931034,0.09090909,0.18181818,0,0,0.34375,0.4375,0.21875,0.125,0.46875,0.40625,14975
2020,"Scott Barlow","KCR",6.1,33,1.6,0.27777778,0.44444444,0.27777778,0,0.2,0,1,0.52631579,0.26315789,0.21052632,0.15789474,0.57894737,0.26315789,14993
2020,"German Marquez","COL",23.1,100,1.375,0.20833333,0.45833333,0.33333333,0,0.04166667,0.06060606,0,0.38356164,0.4109589,0.20547945,0.09589041,0.5890411,0.31506849,15038
2020,"Lou Trivino","OAK",6,24,1.2,0.26666667,0.4,0.33333333,0.4,0.2,0.16666667,0,0.46666667,0.4,0.13333333,0.26666667,0.33333333,0.4,15043
2020,"Austin Voth","WSN",8.1,48,0.33333333,0.36842105,0.15789474,0.47368421,0.11111111,0.16666667,0,0,0.42105263,0.26315789,0.31578947,0.13157895,0.5,0.36842105,15047
2020,"Yency Almonte","COL",7.2,30,1,0.1,0.45,0.45,0,0,0,0,0.42857143,0.47619048,0.0952381,0.19047619,0.42857143,0.38095238,15068
2020,"Aaron Slegers","TBR",5.1,22,1.4,0.25,0.4375,0.3125,0.2,0,0.14285714,0,0.47058824,0.29411765,0.23529412,0.29411765,0.41176471,0.29411765,15231
2020,"Cole Sulser","BAL",5.2,24,0.42857143,0.23076923,0.23076923,0.53846154,0.14285714,0,0,0,0.2,0.53333333,0.26666667,0.26666667,0.73333333,0,15256
2020,"Andrew Heaney","LAA",10.1,45,1.625,0.25,0.46428571,0.28571429,0,0,0,1,0.34482759,0.4137931,0.24137931,0.27586207,0.51724138,0.20689655,15423
2020,"Matthew Boyd","DET",6,20,2.66666667,0.21428571,0.57142857,0.21428571,0,0.33333333,0,0,0.64285714,0.21428571,0.14285714,0.14285714,0.71428571,0.14285714,15440
2020,"Mike Mayers","LAA",5.2,23,0.33333333,0.27272727,0.18181818,0.54545455,0,0.16666667,0,0,0.18181818,0.72727273,0.09090909,0.18181818,0.27272727,0.54545455,15451
2020,"Marco Gonzales","SEA",11.1,45,0.86666667,0.17647059,0.38235294,0.44117647,0.26666667,0.06666667,0.07692308,0,0.44117647,0.32352941,0.23529412,0.32352941,0.23529412,0.44117647,15467
2020,"Lucas Giolito","CHW",17,70,1.25,0.25,0.41666667,0.33333333,0,0.16666667,0.06666667,0,0.51351351,0.21621622,0.27027027,0.16216216,0.43243243,0.40540541,15474
2020,"Antonio Senzatela","COL",17,86,1.94444444,0.1969697,0.53030303,0.27272727,0.22222222,0.22222222,0.11428571,0,0.40909091,0.39393939,0.1969697,0.15151515,0.43939394,0.40909091,15488
2020,"Tyler Rogers","SFG",5,22,4,0.0625,0.75,0.1875,0.33333333,0.33333333,0.08333333,0,0.25,0.375,0.375,0.4375,0.5,0.0625,15541
2020,"Chad Green","NYY",7,25,0.5,0,0.33333333,0.66666667,0.2,0.1,0.2,0,0.26666667,0.26666667,0.46666667,0.2,0.46666667,0.33333333,15552
2020,"Nick Wittgren","CLE",6,24,2,0.35714286,0.42857143,0.21428571,0,0.33333333,0.16666667,0,0.57142857,0.21428571,0.21428571,0.14285714,0.57142857,0.28571429,15594
2020,"Phillips Valdez","BOS",6,21,0.5,0.2,0.26666667,0.53333333,0,0,0,0,0.13333333,0.33333333,0.53333333,0.06666667,0.8,0.13333333,15605
2020,"Luis Castillo","CIN",20.2,95,1.47368421,0.20338983,0.47457627,0.3220339,0,0.05263158,0.07142857,0,0.40677966,0.3220339,0.27118644,0.16949153,0.50847458,0.3220339,15689
2020,"Brad Keller","KCR",11.1,55,2.125,0.34210526,0.44736842,0.21052632,0.125,0.25,0.05882353,0.5,0.375,0.3,0.325,0.225,0.4,0.375,15734
2020,"Joe Jimenez","DET",5,25,0.6,0.42857143,0.21428571,0.35714286,0,0.4,0,0,0.35714286,0.64285714,0,0,0.28571429,0.71428571,15761
2020,"Masahiro Tanaka","NYY",9.2,33,0.75,0.04545455,0.40909091,0.54545455,0.16666667,0.08333333,0.11111111,0,0.59090909,0.18181818,0.22727273,0.31818182,0.54545455,0.13636364,15764
2020,"Devin Williams","MIL",8.2,33,1.6,0.07142857,0.57142857,0.35714286,0.2,0.2,0.125,0,0.64285714,0.28571429,0.07142857,0.07142857,0.64285714,0.28571429,15816
2020,"Paul Fry","BAL",5,23,2,0.25,0.5,0.25,0,0.33333333,0,0,0.41666667,0.25,0.33333333,0.41666667,0.16666667,0.41666667,15832
