first_name,last_name,position,injury_status,game_date,slate,team,opp,confirmed_order,starting_pitcher,spread,over_under,implied_team_score,salary,L5_ppg_floor,L5_ppg_avg,L5_ppg_max,ppg_projection,value_projection,ppg_actual,value_actual
Anderson,Tejeda,SS,,2020-09-01,Express II,TEX,HOU,,,+1.5,9,3.4,2000,0.0,8.6,25.7,4.3,2.17
Jordan,Luplow,OF,,2020-09-01,Express II,CLE,KC,,,-1.5,9,5.2,2200,0.0,3.1,6.5,4.3,1.97
Mike,Freeman,2B,,2020-09-01,Express II,CLE,KC,,,-1.5,9,5.2,2000,0.0,3.1,6.2,4.0,2.00
Alex,Avila,C,,2020-09-01,Express II,MIN,CWS,,,-1.5,9,4.5,2200,0.0,1.2,3.0,3.9,1.75
Adam,Engel,OF,,2020-09-01,Express II,CWS,MIN,,,+1.5,9,4.5,2200,0.0,3.9,13.0,3.9,1.77
Dustin,Garneau,C,,2020-09-01,Express II,HOU,TEX,,,-1.5,9,5.6,2000,0.0,3.2,15.9,3.7,1.85
Oscar,Mercado,OF,,2020-09-01,Express II,CLE,KC,,,-1.5,9,5.2,2100,0.0,2.4,6.2,3.6,1.70
Abraham,Toro,3B,,2020-09-01,Express II,HOU,TEX,,,-1.5,9,5.6,2200,0.0,1.9,9.7,3.3,1.51
Bubba,Starling,OF,,2020-09-01,Express II,KC,CLE,,,+1.5,9,3.8,2000,0.0,1.9,6.5,3.3,1.65
Yu,Chang,3B,,2020-09-01,Express II,CLE,KC,,,-1.5,9,5.2,2000,0.0,1.3,6.5,3.1,1.57
Yadiel,Rivera,1B,,2020-09-01,Express II,TEX,HOU,,,+1.5,9,3.4,2000,0.0,1.2,6.0,2.8,1.42
Ryan,Goins,3B,,2020-09-01,Express II,CWS,MIN,,,+1.5,9,4.5,2000,0.0,1.2,3.2,2.7,1.33
Garrett,Stubbs,C,,2020-09-01,Express II,HOU,TEX,,,-1.5,9,5.6,2000,0.0,0.0,0.0,2.6,1.31
Meibrys,Viloria,C,,2020-09-01,Express II,KC,CLE,,,+1.5,9,3.8,2000,0.0,0.0,0.0,2.4,1.20
Nick,Dini,C,O,2020-09-01,Express II,KC,CLE,,,+1.5,9,3.8,2000,0.0,5.1,13.2,0.0,0.00
Willians,Astudillo,C,O,2020-09-01,Express II,MIN,CWS,,,-1.5,9,4.5,2000,0.0,13.4,31.8,0.0,0.00
