Season,Name,Tm,IP,TBF,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,playerId
2020,"J.A. Happ","NYY",15.1,65,0.8125,0.3409,0.2955,0.3636,0.125,0.25,0,0,0.4545,0.3409,0.2045,0.0909,0.5909,0.3182,7410
2020,"Gio Gonzalez","CHW",14,62,1.7273,0.2308,0.4872,0.2821,0.0909,0.0909,0.0526,0,0.4103,0.3333,0.2564,0.1795,0.4615,0.359,7448
2020,"Jake McGee","LAD",7.2,30,1.125,0.0556,0.5,0.4444,0.125,0.125,0,0,0.2105,0.4211,0.3684,0.1053,0.5789,0.3158,7550
2020,"Nick Vincent","MIA",11,39,1.3,0.2069,0.4483,0.3448,0,0.1,0.0769,0,0.3448,0.3793,0.2759,0.1379,0.4828,0.3793,7555
2020,"Jordan Lyles","TEX",19.1,88,1.3913,0.1912,0.4706,0.3382,0.1739,0.1304,0.0938,0,0.4348,0.3478,0.2174,0.1884,0.4928,0.3188,7593
2020,"Tommy Milone","2 Tms",16.2,76,0.8261,0.2222,0.3519,0.4259,0.1304,0.1739,0.1579,0,0.5,0.3333,0.1667,0.1852,0.3148,0.5,7608
2020,"Mike Fiers","OAK",33.2,140,0.8537,0.283,0.3302,0.3868,0.2439,0.122,0,0,0.4206,0.3925,0.1869,0.1495,0.5047,0.3458,7754
2020,"Richard Bleier","2 Tms",7.1,29,17,0.2273,0.7727,0,0,0,0.0588,0,0.2727,0.5,0.2273,0.0909,0.5909,0.3182,7803
2020,"Josh Lindblom","MIL",19.2,82,0.8125,0.3696,0.2826,0.3478,0.0625,0.125,0,0,0.5435,0.1304,0.3261,0.1304,0.4783,0.3913,7882
2020,"Anthony Bass","TOR",12.2,45,1.5833,0.0606,0.5758,0.3636,0.25,0.0833,0,0,0.3636,0.2727,0.3636,0.2727,0.4242,0.303,7982
2020,"Marcus Walden","BOS",6,23,1,0.25,0.375,0.375,0,0.1667,0,0,0.3125,0.4375,0.25,0.0625,0.5,0.4375,8004
2020,"Will Smith","ATL",7.2,32,0.5,0.1818,0.2727,0.5455,0.0833,0.3333,0,0,0.4091,0.3182,0.2727,0.1364,0.4545,0.4091,8048
2020,"Brett Anderson","MIL",15.1,64,3.5556,0.1458,0.6667,0.1875,0,0.1111,0.0313,0,0.4167,0.5208,0.0625,0.1458,0.5208,0.3333,8223
2020,"Tanner Roark","TOR",26.1,120,0.7838,0.2143,0.3452,0.4405,0.1081,0.2432,0.069,0,0.4,0.3529,0.2471,0.1294,0.4235,0.4471,8753
2020,"Wade Miley","CIN",9,37,2,0.3333,0.4444,0.2222,0,0.1667,0.0833,0,0.2963,0.4444,0.2593,0.2222,0.4074,0.3704,8779
2020,"Cesar Valdez","BAL",8,29,1.375,0.0952,0.5238,0.381,0,0,0.0909,0,0.4762,0.3333,0.1905,0.1905,0.619,0.1905,9013
2020,"Brad Hand","CLE",7.1,27,0.5556,0.125,0.3125,0.5625,0.2222,0,0,0,0.5625,0.25,0.1875,0.125,0.625,0.25,9111
2020,"Nathan Eovaldi","BOS",25.1,110,1.2143,0.1948,0.4416,0.3636,0.0714,0.2143,0.0294,0.5,0.3418,0.3291,0.3291,0.1519,0.4937,0.3544,9132
2020,"Patrick Corbin","WSN",21.1,100,1.619,0.2667,0.4533,0.28,0.0476,0.1429,0.0588,0,0.4474,0.3026,0.25,0.1447,0.3816,0.4737,9323
2020,"Jared Hughes","NYM",8.2,45,4.25,0.2222,0.6296,0.1481,0.5,0,0.1176,0,0.5556,0.2963,0.1481,0.2593,0.4444,0.2963,9325
