Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
SP,Sam Hentges (15252339),Sam Hentges,15252339,P,4000,CLE@KC 09/01/2020 08:05PM ET,CLE,0
RP,Cam Hill (15252349),Cam Hill,15252349,P,4000,CLE@KC 09/01/2020 08:05PM ET,CLE,2.94
RP,Jean Carlos Mejia (15252354),Jean Carlos Mejia,15252354,P,4000,CLE@KC 09/01/2020 08:05PM ET,CLE,0
RP,Josh Staumont (15252362),Josh Staumont,15252362,P,4000,CLE@KC 09/01/2020 08:05PM ET,KC,4.86
RP,Chance Adams (15252396),Chance Adams,15252396,P,4000,CLE@KC 09/01/2020 08:05PM ET,KC,-2.65
RP,Logan Allen (15252397),Logan Allen,15252397,P,4000,CLE@KC 09/01/2020 08:05PM ET,CLE,2.82
RP,Phil Maton (15252398),Phil Maton,15252398,P,4000,CLE@KC 09/01/2020 08:05PM ET,CLE,5.12
SP,Jackson Kowar (15252412),Jackson Kowar,15252412,P,4000,CLE@KC 09/01/2020 08:05PM ET,KC,0
SP,Daniel Tillo (15252414),Daniel Tillo,15252414,P,4000,CLE@KC 09/01/2020 08:05PM ET,KC,0
RP,Tyler Zuber (15252425),Tyler Zuber,15252425,P,4000,CLE@KC 09/01/2020 08:05PM ET,KC,1.64
RP,James Karinchak (15252426),James Karinchak,15252426,P,4000,CLE@KC 09/01/2020 08:05PM ET,CLE,5.43
RP,Kyle Nelson (15252428),Kyle Nelson,15252428,P,4000,CLE@KC 09/01/2020 08:05PM ET,CLE,0
SP,Eli Morgan (15252431),Eli Morgan,15252431,P,4000,CLE@KC 09/01/2020 08:05PM ET,CLE,0
RP,Nick Sandlin (15252472),Nick Sandlin,15252472,P,4000,CLE@KC 09/01/2020 08:05PM ET,CLE,0
SP,Daniel Lynch (15252476),Daniel Lynch,15252476,P,4000,CLE@KC 09/01/2020 08:05PM ET,KC,0
SP,Joey Cantillo (15252484),Joey Cantillo,15252484,P,4000,CLE@KC 09/01/2020 08:05PM ET,CLE,0
SP,Carlos Hernandez (15252487),Carlos Hernandez,15252487,P,4000,CLE@KC 09/01/2020 08:05PM ET,KC,0
SP,Ethan Hankins (15252495),Ethan Hankins,15252495,P,4000,CLE@KC 09/01/2020 08:05PM ET,CLE,0
SP,Austin Cox (15252498),Austin Cox,15252498,P,4000,CLE@KC 09/01/2020 08:05PM ET,KC,0
SP,Daniel Espino (15252506),Daniel Espino,15252506,P,4000,CLE@KC 09/01/2020 08:05PM ET,CLE,0
SP,Justin Verlander (15252035),Justin Verlander,15252035,P,4000,TEX@HOU 09/01/2020 08:10PM ET,HOU,25.1
RP,Ryan Pressly (15252064),Ryan Pressly,15252064,P,4000,TEX@HOU 09/01/2020 08:10PM ET,HOU,3.2
RP,Luis Garcia (15252073),Luis Garcia,15252073,P,4000,TEX@HOU 09/01/2020 08:10PM ET,TEX,2.54
RP,Brad Peacock (15252076),Brad Peacock,15252076,P,4000,TEX@HOU 09/01/2020 08:10PM ET,HOU,0
RP,Juan Nicasio (15252077),Juan Nicasio,15252077,P,4000,TEX@HOU 09/01/2020 08:10PM ET,TEX,-5.6
RP,Brooks Raley (15252110),Brooks Raley,15252110,P,4000,TEX@HOU 09/01/2020 08:10PM ET,HOU,2.61
RP,Derek Law (15252115),Derek Law,15252115,P,4000,TEX@HOU 09/01/2020 08:10PM ET,TEX,0
RP,Joely Rodriguez (15252136),Joely Rodriguez,15252136,P,4000,TEX@HOU 09/01/2020 08:10PM ET,TEX,4.42
RP,Cody Allen (15252157),Cody Allen,15252157,P,4000,TEX@HOU 09/01/2020 08:10PM ET,TEX,0
RP,Kent Emanuel (15252158),Kent Emanuel,15252158,P,4000,TEX@HOU 09/01/2020 08:10PM ET,HOU,0
RP,Roberto Osuna (15252173),Roberto Osuna,15252173,P,4000,TEX@HOU 09/01/2020 08:10PM ET,HOU,2.99
RP,Rafael Montero (15252175),Rafael Montero,15252175,P,4000,TEX@HOU 09/01/2020 08:10PM ET,TEX,3.91
RP,Nick Goody (15252207),Nick Goody,15252207,P,4000,TEX@HOU 09/01/2020 08:10PM ET,TEX,1.26
RP,Joe Biagini (15252209),Joe Biagini,15252209,P,4000,TEX@HOU 09/01/2020 08:10PM ET,HOU,-2.66
RP,Chris Devenski (15252210),Chris Devenski,15252210,P,4000,TEX@HOU 09/01/2020 08:10PM ET,HOU,1.75
RP,Cy Sneed (15252213),Cy Sneed,15252213,P,4000,TEX@HOU 09/01/2020 08:10PM ET,HOU,2.64
SP,Wes Benjamin (15252218),Wes Benjamin,15252218,P,4000,TEX@HOU 09/01/2020 08:10PM ET,TEX,4.9
RP,Luke Farrell (15252224),Luke Farrell,15252224,P,4000,TEX@HOU 09/01/2020 08:10PM ET,TEX,1.17
RP,Yohander Mendez (15252234),Yohander Mendez,15252234,P,4000,TEX@HOU 09/01/2020 08:10PM ET,TEX,0
SP,Kyle Cody (15252255),Kyle Cody,15252255,P,4000,TEX@HOU 09/01/2020 08:10PM ET,TEX,6.45
RP,Jimmy Herget (15252256),Jimmy Herget,15252256,P,4000,TEX@HOU 09/01/2020 08:10PM ET,TEX,2.01
SP,Blake Taylor (15252279),Blake Taylor,15252279,P,4000,TEX@HOU 09/01/2020 08:10PM ET,HOU,3.53
RP,Austin Pruitt (15252289),Austin Pruitt,15252289,P,4000,TEX@HOU 09/01/2020 08:10PM ET,HOU,0
RP,Bryan Abreu (15252329),Bryan Abreu,15252329,P,4000,TEX@HOU 09/01/2020 08:10PM ET,HOU,1.38
RP,Wei-Chieh Huang (15252366),Wei-Chieh Huang,15252366,P,4000,TEX@HOU 09/01/2020 08:10PM ET,TEX,0
RP,Andre Scrubb (15252369),Andre Scrubb,15252369,P,4000,TEX@HOU 09/01/2020 08:10PM ET,HOU,4.11
RP,Brandon Bailey (15252374),Brandon Bailey,15252374,P,4000,TEX@HOU 09/01/2020 08:10PM ET,HOU,2.9
SP,Tyler Phillips (15252405),Tyler Phillips,15252405,P,4000,TEX@HOU 09/01/2020 08:10PM ET,TEX,0
RP,DeMarcus Evans (15252408),DeMarcus Evans,15252408,P,4000,TEX@HOU 09/01/2020 08:10PM ET,TEX,0
RP,Ralph Garza Jr. (15252409),Ralph Garza Jr.,15252409,P,4000,TEX@HOU 09/01/2020 08:10PM ET,HOU,0
SP,Rogelio Armenteros (15252415),Rogelio Armenteros,15252415,P,4000,TEX@HOU 09/01/2020 08:10PM ET,HOU,0
SP,Jose Urquidy (15252416),Jose Urquidy,15252416,P,4000,TEX@HOU 09/01/2020 08:10PM ET,HOU,0
SP,Forrest Whitley (15252440),Forrest Whitley,15252440,P,4000,TEX@HOU 09/01/2020 08:10PM ET,HOU,0
SP,Alex Speas (15252443),Alex Speas,15252443,P,4000,TEX@HOU 09/01/2020 08:10PM ET,TEX,0
RP,Enoli Paredes (15252463),Enoli Paredes,15252463,P,4000,TEX@HOU 09/01/2020 08:10PM ET,HOU,3.26
RP,Nivaldo Rodriguez (15252465),Nivaldo Rodriguez,15252465,P,4000,TEX@HOU 09/01/2020 08:10PM ET,HOU,0.18
RP,Cionel Perez (15252466),Cionel Perez,15252466,P,4000,TEX@HOU 09/01/2020 08:10PM ET,HOU,6.1
SP,Brett Conine (15252474),Brett Conine,15252474,P,4000,TEX@HOU 09/01/2020 08:10PM ET,HOU,0
RP,Luis Garcia (15252488),Luis Garcia,15252488,P,4000,TEX@HOU 09/01/2020 08:10PM ET,HOU,0
SP,Shawn Dubin (15252499),Shawn Dubin,15252499,P,4000,TEX@HOU 09/01/2020 08:10PM ET,HOU,0
RP,Jojanse Torres (15252501),Jojanse Torres,15252501,P,4000,TEX@HOU 09/01/2020 08:10PM ET,HOU,0
SS,Brandon Crawford (15252086),Brandon Crawford,15252086,SS,3900,SF@COL 09/01/2020 08:40PM ET,SF,5.64
3B/OF,Marwin Gonzalez (15252057),Marwin Gonzalez,15252057,3B/OF,3900,CWS@MIN 09/01/2020 08:10PM ET,MIN,5.31
C,Elias Diaz (15252133),Elias Diaz,15252133,C,3700,SF@COL 09/01/2020 08:40PM ET,COL,2.7
1B,Danny Santana (15252128),Danny Santana,15252128,1B,3700,TEX@HOU 09/01/2020 08:10PM ET,TEX,5.93
OF,Alex Dickerson (15252138),Alex Dickerson,15252138,OF,3600,SF@COL 09/01/2020 08:40PM ET,SF,5.4
C,Dom Nunez (15252281),Dom Nunez,15252281,C,3600,SF@COL 09/01/2020 08:40PM ET,COL,0
1B/2B,Ildemaro Vargas (15252129),Ildemaro Vargas,15252129,1B/2B,3600,CWS@MIN 09/01/2020 08:10PM ET,MIN,2.76
OF,Byron Buxton (15252237),Byron Buxton,15252237,OF,3600,CWS@MIN 09/01/2020 08:10PM ET,MIN,6.33
3B,Maikel Franco (15252160),Maikel Franco,15252160,3B,3600,CLE@KC 09/01/2020 08:05PM ET,KC,7.14
OF,Matt Kemp (15252025),Matt Kemp,15252025,OF,3400,SF@COL 09/01/2020 08:40PM ET,COL,5.82
2B,Luis Arraez (15252327),Luis Arraez,15252327,2B,3400,CWS@MIN 09/01/2020 08:10PM ET,MIN,4.92
2B,Rougned Odor (15252199),Rougned Odor,15252199,2B,3400,TEX@HOU 09/01/2020 08:10PM ET,TEX,4.77
3B,Josh Donaldson (15252062),Josh Donaldson,15252062,3B,3300,CWS@MIN 09/01/2020 08:10PM ET,MIN,5.57
2B,Yolmer Sanchez (15252135),Yolmer Sanchez,15252135,2B,3300,CWS@MIN 09/01/2020 08:10PM ET,CWS,2
1B,Ryan O'Hearn (15252345),Ryan O'Hearn,15252345,1B,3300,CLE@KC 09/01/2020 08:05PM ET,KC,5.59
2B/OF,Chris Owings (15252104),Chris Owings,15252104,2B/OF,3200,SF@COL 09/01/2020 08:40PM ET,COL,5.18
OF,Kevin Pillar (15252169),Kevin Pillar,15252169,OF,3200,SF@COL 09/01/2020 08:40PM ET,COL,7.9
OF,Jake Cave (15252195),Jake Cave,15252195,OF,3200,CWS@MIN 09/01/2020 08:10PM ET,MIN,4.3
2B,Danny Mendick (15252400),Danny Mendick,15252400,2B,3200,CWS@MIN 09/01/2020 08:10PM ET,CWS,5.07
OF,Michael Brantley (15252036),Michael Brantley,15252036,OF,3200,TEX@HOU 09/01/2020 08:10PM ET,HOU,7.85
OF,Josh Reddick (15252054),Josh Reddick,15252054,OF,3200,TEX@HOU 09/01/2020 08:10PM ET,HOU,6.41
C,Jeff Mathis (15252019),Jeff Mathis,15252019,C,3100,TEX@HOU 09/01/2020 08:10PM ET,TEX,5.17
1B/2B,Derek Dietrich (15252066),Derek Dietrich,15252066,1B/2B,3100,TEX@HOU 09/01/2020 08:10PM ET,TEX,5.69
1B,Greg Bird (15252192),Greg Bird,15252192,1B,3100,TEX@HOU 09/01/2020 08:10PM ET,TEX,0
OF,David Dahl (15252241),David Dahl,15252241,OF,3000,SF@COL 09/01/2020 08:40PM ET,COL,5.05
OF,LaMonte Wade Jr. (15252359),LaMonte Wade Jr.,15252359,OF,3000,CWS@MIN 09/01/2020 08:10PM ET,MIN,1.86
2B/OF,Nick Solak (15252378),Nick Solak,15252378,2B/OF,3000,TEX@HOU 09/01/2020 08:10PM ET,TEX,6.81
C,Tony Wolters (15252146),Tony Wolters,15252146,C,2900,SF@COL 09/01/2020 08:40PM ET,COL,2.89
C,Alex Avila (15252088),Alex Avila,15252088,C,2900,CWS@MIN 09/01/2020 08:10PM ET,MIN,3.89
3B/C,Willians Astudillo (15252131),Willians Astudillo,15252131,C/3B,2900,CWS@MIN 09/01/2020 08:10PM ET,MIN,0
C,Zack Collins (15252298),Zack Collins,15252298,C,2900,CWS@MIN 09/01/2020 08:10PM ET,CWS,1.22
2B,Nick Madrigal (15252407),Nick Madrigal,15252407,2B,2900,CWS@MIN 09/01/2020 08:10PM ET,CWS,7.12
SS,Adalberto Mondesi (15252259),Adalberto Mondesi,15252259,SS,2900,CLE@KC 09/01/2020 08:05PM ET,KC,4.6
OF,Hunter Pence (15252033),Hunter Pence,15252033,OF,2800,SF@COL 09/01/2020 08:40PM ET,SF,3.65
SS,Abiatal Avelino (15252242),Abiatal Avelino,15252242,SS,2800,SF@COL 09/01/2020 08:40PM ET,SF,0
OF/SS,Mauricio Dubon (15252296),Mauricio Dubon,15252296,SS/OF,2800,SF@COL 09/01/2020 08:40PM ET,SF,4.43
C,Chadwick Tromp (15252316),Chadwick Tromp,15252316,C,2800,SF@COL 09/01/2020 08:40PM ET,SF,4.29
2B/SS,Brendan Rodgers (15252383),Brendan Rodgers,15252383,2B/SS,2800,SF@COL 09/01/2020 08:40PM ET,COL,2
C,Jose Trevino (15252324),Jose Trevino,15252324,C,2800,TEX@HOU 09/01/2020 08:10PM ET,TEX,5.93
1B,Pablo Sandoval (15252031),Pablo Sandoval,15252031,1B,2700,SF@COL 09/01/2020 08:40PM ET,SF,3.07
OF,Darin Ruf (15252113),Darin Ruf,15252113,OF,2700,SF@COL 09/01/2020 08:40PM ET,SF,4.14
SS,Will Wilson (15252492),Will Wilson,15252492,SS,2700,SF@COL 09/01/2020 08:40PM ET,SF,0
3B,Luis Toribio (15252493),Luis Toribio,15252493,3B,2700,SF@COL 09/01/2020 08:40PM ET,SF,0
3B/SS,Ehire Adrianza (15252096),Ehire Adrianza,15252096,3B/SS,2700,CWS@MIN 09/01/2020 08:10PM ET,MIN,2.31
C,Ryan Jeffers (15252496),Ryan Jeffers,15252496,C,2700,CWS@MIN 09/01/2020 08:10PM ET,MIN,2.89
C,Roberto Perez (15252056),Roberto Perez,15252056,C,2700,CLE@KC 09/01/2020 08:05PM ET,CLE,2.86
OF,Shin-Soo Choo (15252018),Shin-Soo Choo,15252018,OF,2700,TEX@HOU 09/01/2020 08:10PM ET,TEX,6.8
SS,Elvis Andrus (15252039),Elvis Andrus,15252039,SS,2700,TEX@HOU 09/01/2020 08:10PM ET,TEX,4.71
C/OF,Blake Swihart (15252188),Blake Swihart,15252188,C/OF,2700,TEX@HOU 09/01/2020 08:10PM ET,TEX,0
1B/C,Aramis Garcia (15252205),Aramis Garcia,15252205,C/1B,2600,SF@COL 09/01/2020 08:40PM ET,SF,0
OF,Jose Siri (15252271),Jose Siri,15252271,OF,2600,SF@COL 09/01/2020 08:40PM ET,SF,0
2B,Kean Wong (15252282),Kean Wong,15252282,2B,2600,SF@COL 09/01/2020 08:40PM ET,SF,0
OF,Sam Hilliard (15252350),Sam Hilliard,15252350,OF,2600,SF@COL 09/01/2020 08:40PM ET,COL,6.26
OF,Alexander Canario (15252470),Alexander Canario,15252470,OF,2600,SF@COL 09/01/2020 08:40PM ET,SF,0
OF,Heliot Ramos (15252479),Heliot Ramos,15252479,OF,2600,SF@COL 09/01/2020 08:40PM ET,SF,0
1B,Tomas Telis (15252117),Tomas Telis,15252117,1B,2600,CWS@MIN 09/01/2020 08:10PM ET,MIN,0
1B/3B,Cheslor Cuthbert (15252161),Cheslor Cuthbert,15252161,1B/3B,2600,CWS@MIN 09/01/2020 08:10PM ET,CWS,0
C,Caleb Hamilton (15252309),Caleb Hamilton,15252309,C,2600,CWS@MIN 09/01/2020 08:10PM ET,MIN,0
1B,Zander Wiel (15252361),Zander Wiel,15252361,1B,2600,CWS@MIN 09/01/2020 08:10PM ET,MIN,0
2B,Travis Blankenhorn (15252394),Travis Blankenhorn,15252394,2B,2600,CWS@MIN 09/01/2020 08:10PM ET,MIN,0
OF,Trevor Larnach (15252411),Trevor Larnach,15252411,OF,2600,CWS@MIN 09/01/2020 08:10PM ET,MIN,0
OF,Brent Rooker (15252421),Brent Rooker,15252421,OF,2600,CWS@MIN 09/01/2020 08:10PM ET,MIN,0
OF,Gilberto Celestino (15252423),Gilberto Celestino,15252423,OF,2600,CWS@MIN 09/01/2020 08:10PM ET,MIN,0
1B/OF,Alex Kirilloff (15252438),Alex Kirilloff,15252438,1B/OF,2600,CWS@MIN 09/01/2020 08:10PM ET,MIN,0
OF,Tyler Naquin (15252116),Tyler Naquin,15252116,OF,2600,CLE@KC 09/01/2020 08:05PM ET,CLE,7
OF,Jordan Luplow (15252323),Jordan Luplow,15252323,OF,2600,CLE@KC 09/01/2020 08:05PM ET,CLE,3.41
SS,Isiah Kiner-Falefa (15252286),Isiah Kiner-Falefa,15252286,SS,2600,TEX@HOU 09/01/2020 08:10PM ET,TEX,6.39
OF,Joey Rickard (15252223),Joey Rickard,15252223,OF,2500,SF@COL 09/01/2020 08:40PM ET,SF,1
3B,Zach Green (15252244),Zach Green,15252244,3B,2500,SF@COL 09/01/2020 08:40PM ET,SF,0
1B/OF,Chris Shaw (15252251),Chris Shaw,15252251,1B/OF,2500,SF@COL 09/01/2020 08:40PM ET,SF,0
OF,Steven Duggar (15252321),Steven Duggar,15252321,OF,2500,SF@COL 09/01/2020 08:40PM ET,SF,1.79
OF,Joe McCarthy (15252364),Joe McCarthy,15252364,OF,2500,SF@COL 09/01/2020 08:40PM ET,SF,0
OF,Jaylin Davis (15252401),Jaylin Davis,15252401,OF,2500,SF@COL 09/01/2020 08:40PM ET,SF,4.75
OF,Jarrod Dyson (15252055),Jarrod Dyson,15252055,OF,2500,CWS@MIN 09/01/2020 08:10PM ET,CWS,3.30
SS,Wilfredo Tovar (15252126),Wilfredo Tovar,15252126,SS,2500,CWS@MIN 09/01/2020 08:10PM ET,MIN,0
2B/3B,Drew Maggi (15252154),Drew Maggi,15252154,2B/3B,2500,CWS@MIN 09/01/2020 08:10PM ET,MIN,0
2B,Nick Gordon (15252330),Nick Gordon,15252330,2B,2500,CWS@MIN 09/01/2020 08:10PM ET,MIN,0
SS,Royce Lewis (15252477),Royce Lewis,15252477,SS,2500,CWS@MIN 09/01/2020 08:10PM ET,MIN,0
1B/OF,Jake Bauers (15252283),Jake Bauers,15252283,1B/OF,2500,CLE@KC 09/01/2020 08:05PM ET,CLE,0
1B,Bobby Bradley (15252335),Bobby Bradley,15252335,1B,2500,CLE@KC 09/01/2020 08:05PM ET,CLE,0
2B,Nicky Lopez (15252448),Nicky Lopez,15252448,2B,2500,CLE@KC 09/01/2020 08:05PM ET,KC,3.84
3B/SS,Jack Mayfield (15252312),Jack Mayfield,15252312,3B/SS,2500,TEX@HOU 09/01/2020 08:10PM ET,HOU,2.25
SS,Eric Stamets (15252227),Eric Stamets,15252227,SS,2400,SF@COL 09/01/2020 08:40PM ET,COL,0
OF,Nomar Mazara (15252261),Nomar Mazara,15252261,OF,2400,CWS@MIN 09/01/2020 08:10PM ET,CWS,4.54
OF,Domingo Santana (15252127),Domingo Santana,15252127,OF,2400,CLE@KC 09/01/2020 08:05PM ET,CLE,4.88
2B,Eli White (15252302),Eli White,15252302,2B,2400,TEX@HOU 09/01/2020 08:10PM ET,TEX,0
C,Garrett Stubbs (15252322),Garrett Stubbs,15252322,C,2400,TEX@HOU 09/01/2020 08:10PM ET,HOU,0.58
OF,Myles Straw (15252402),Myles Straw,15252402,OF,2400,TEX@HOU 09/01/2020 08:10PM ET,HOU,4.62
C,Drew Butera (15252038),Drew Butera,15252038,C,2300,SF@COL 09/01/2020 08:40PM ET,COL,2.47
1B/3B,Tyler Nevin (15252388),Tyler Nevin,15252388,1B/3B,2300,SF@COL 09/01/2020 08:40PM ET,COL,0
C,Juan Graterol (15252074),Juan Graterol,15252074,C,2300,CWS@MIN 09/01/2020 08:10PM ET,MIN,0
C,Sandy Leon (15252072),Sandy Leon,15252072,C,2300,CLE@KC 09/01/2020 08:05PM ET,CLE,3.47
3B/OF,Jake Elmore (15252092),Jake Elmore,15252092,3B/OF,2300,CLE@KC 09/01/2020 08:05PM ET,CLE,0
C,Steven Baron (15252103),Steven Baron,15252103,C,2300,CLE@KC 09/01/2020 08:05PM ET,CLE,0
SS,Marco Luciano (15252502),Marco Luciano,15252502,SS,2200,SF@COL 09/01/2020 08:40PM ET,SF,0
OF,Nicky Delmonico (15252193),Nicky Delmonico,15252193,OF,2200,CWS@MIN 09/01/2020 08:10PM ET,CWS,3.17
OF,Franchy Cordero (15252230),Franchy Cordero,15252230,OF,2200,CLE@KC 09/01/2020 08:05PM ET,KC,2.82
SS,Ernie Clement (15252429),Ernie Clement,15252429,SS,2200,CLE@KC 09/01/2020 08:05PM ET,CLE,0
3B,Nolan Jones (15252442),Nolan Jones,15252442,3B,2200,CLE@KC 09/01/2020 08:05PM ET,CLE,0
SS,Tyler Freeman (15252481),Tyler Freeman,15252481,SS,2200,CLE@KC 09/01/2020 08:05PM ET,CLE,0
C,Bo Naylor (15252494),Bo Naylor,15252494,C,2200,CLE@KC 09/01/2020 08:05PM ET,CLE,0
OF,George Valera (15252500),George Valera,15252500,OF,2200,CLE@KC 09/01/2020 08:05PM ET,CLE,0
SS,Aaron Bracho (15252503),Aaron Bracho,15252503,SS,2200,CLE@KC 09/01/2020 08:05PM ET,CLE,0
2B,Anderson Tejeda (15252367),Anderson Tejeda,15252367,2B,2200,TEX@HOU 09/01/2020 08:10PM ET,TEX,8.67
2B,Andy Ibanez (15252422),Andy Ibanez,15252422,2B,2200,TEX@HOU 09/01/2020 08:10PM ET,TEX,0
3B,Abraham Toro (15252447),Abraham Toro,15252447,3B,2200,TEX@HOU 09/01/2020 08:10PM ET,HOU,4.43
2B/3B,Bret Boswell (15252458),Bret Boswell,15252458,2B/3B,2100,SF@COL 09/01/2020 08:40PM ET,COL,0
C,Allan de San Miguel (15252041),Allan de San Miguel,15252041,C,2100,CLE@KC 09/01/2020 08:05PM ET,KC,0
OF,Alex Gordon (15252045),Alex Gordon,15252045,OF,2100,CLE@KC 09/01/2020 08:05PM ET,KC,4.90
2B/OF,Mike Freeman (15252118),Mike Freeman,15252118,2B/OF,2100,CLE@KC 09/01/2020 08:05PM ET,CLE,2.23
C,Oscar Hernandez (15252142),Oscar Hernandez,15252142,C,2100,CLE@KC 09/01/2020 08:05PM ET,KC,2
OF,Delino DeShields (15252145),Delino DeShields,15252145,OF,2100,CLE@KC 09/01/2020 08:05PM ET,CLE,4.24
C,Beau Taylor (15252167),Beau Taylor,15252167,C,2100,CLE@KC 09/01/2020 08:05PM ET,CLE,1.86
2B/3B,Matt Reynolds (15252171),Matt Reynolds,15252171,2B/3B,2100,CLE@KC 09/01/2020 08:05PM ET,KC,0
OF,Bubba Starling (15252183),Bubba Starling,15252183,OF,2100,CLE@KC 09/01/2020 08:05PM ET,KC,1.83
C,Cam Gallagher (15252186),Cam Gallagher,15252186,C,2100,CLE@KC 09/01/2020 08:05PM ET,KC,4.4
2B/SS,Humberto Arteaga (15252203),Humberto Arteaga,15252203,2B/SS,2100,CLE@KC 09/01/2020 08:05PM ET,KC,0
OF,Bradley Zimmer (15252208),Bradley Zimmer,15252208,OF,2100,CLE@KC 09/01/2020 08:05PM ET,CLE,3.55
3B/OF,Erick Mejia (15252264),Erick Mejia,15252264,3B/OF,2100,CLE@KC 09/01/2020 08:05PM ET,KC,0
3B,Kelvin Gutierrez (15252270),Kelvin Gutierrez,15252270,3B,2100,CLE@KC 09/01/2020 08:05PM ET,KC,0
OF,Oscar Mercado (15252280),Oscar Mercado,15252280,OF,2100,CLE@KC 09/01/2020 08:05PM ET,CLE,2.11
1B/OF,Ryan McBroom (15252305),Ryan McBroom,15252305,1B/OF,2100,CLE@KC 09/01/2020 08:05PM ET,KC,5.12
C,Meibrys Viloria (15252355),Meibrys Viloria,15252355,C,2100,CLE@KC 09/01/2020 08:05PM ET,KC,1.54
3B,Yu Chang (15252356),Yu Chang,15252356,3B,2100,CLE@KC 09/01/2020 08:05PM ET,CLE,1.75
C,Nick Dini (15252406),Nick Dini,15252406,C,2100,CLE@KC 09/01/2020 08:05PM ET,KC,0
SS,Jeison Guzman (15252424),Jeison Guzman,15252424,SS,2100,CLE@KC 09/01/2020 08:05PM ET,KC,0
C,Sebastian Rivero (15252434),Sebastian Rivero,15252434,C,2100,CLE@KC 09/01/2020 08:05PM ET,KC,0
OF,Seuly Matias (15252435),Seuly Matias,15252435,OF,2100,CLE@KC 09/01/2020 08:05PM ET,KC,0
OF,Khalil Lee (15252444),Khalil Lee,15252444,OF,2100,CLE@KC 09/01/2020 08:05PM ET,KC,0
OF,Daniel Johnson (15252446),Daniel Johnson,15252446,OF,2100,CLE@KC 09/01/2020 08:05PM ET,CLE,1
C,Freddy Fermin (15252451),Freddy Fermin,15252451,C,2100,CLE@KC 09/01/2020 08:05PM ET,KC,0
OF,Nick Heath (15252454),Nick Heath,15252454,OF,2100,CLE@KC 09/01/2020 08:05PM ET,KC,5.2
OF,Kyle Isbel (15252471),Kyle Isbel,15252471,OF,2100,CLE@KC 09/01/2020 08:05PM ET,KC,0
1B,Nick Pratto (15252478),Nick Pratto,15252478,1B,2100,CLE@KC 09/01/2020 08:05PM ET,KC,0
C,MJ Melendez (15252480),MJ Melendez,15252480,C,2100,CLE@KC 09/01/2020 08:05PM ET,KC,0
SS,Bobby Witt Jr. (15252505),Bobby Witt Jr.,15252505,SS,2100,CLE@KC 09/01/2020 08:05PM ET,KC,0
C,Tim Federowicz (15252089),Tim Federowicz,15252089,C,2100,TEX@HOU 09/01/2020 08:10PM ET,TEX,0
C,Dustin Garneau (15252112),Dustin Garneau,15252112,C,2100,TEX@HOU 09/01/2020 08:10PM ET,HOU,4.33
OF,Willie Calhoun (15252293),Willie Calhoun,15252293,OF,2100,TEX@HOU 09/01/2020 08:10PM ET,TEX,3.39
1B/OF,Aledmys Diaz (15252317),Aledmys Diaz,15252317,1B/OF,2100,TEX@HOU 09/01/2020 08:10PM ET,HOU,2.5
C,Jamie Ritchie (15252341),Jamie Ritchie,15252341,C,2100,TEX@HOU 09/01/2020 08:10PM ET,HOU,0
2B/3B,Nick Tanielu (15252343),Nick Tanielu,15252343,2B/3B,2100,TEX@HOU 09/01/2020 08:10PM ET,HOU,0
C,Michael Papierski (15252348),Michael Papierski,15252348,C,2100,TEX@HOU 09/01/2020 08:10PM ET,HOU,0
OF,Ronnie Dawson (15252373),Ronnie Dawson,15252373,OF,2100,TEX@HOU 09/01/2020 08:10PM ET,HOU,0
1B,Taylor Jones (15252413),Taylor Jones,15252413,1B,2100,TEX@HOU 09/01/2020 08:10PM ET,HOU,5
OF,Leody Taveras (15252419),Leody Taveras,15252419,OF,2100,TEX@HOU 09/01/2020 08:10PM ET,TEX,6.29
C,Colton Shaver (15252432),Colton Shaver,15252432,C,2100,TEX@HOU 09/01/2020 08:10PM ET,HOU,0
2B/SS,Alex De Goti (15252461),Alex De Goti,15252461,2B/SS,2100,TEX@HOU 09/01/2020 08:10PM ET,HOU,0
OF,Jake Meyers (15252483),Jake Meyers,15252483,OF,2100,TEX@HOU 09/01/2020 08:10PM ET,HOU,0
OF,Chas McCormick (15252485),Chas McCormick,15252485,OF,2100,TEX@HOU 09/01/2020 08:10PM ET,HOU,0
3B,Josh Jung (15252491),Josh Jung,15252491,3B,2100,TEX@HOU 09/01/2020 08:10PM ET,TEX,0
C,Eliezer Alfonzo (15252024),Eliezer Alfonzo,15252024,C,2000,SF@COL 09/01/2020 08:40PM ET,COL,0
OF,Yonathan Daza (15252177),Yonathan Daza,15252177,OF,2000,SF@COL 09/01/2020 08:40PM ET,COL,0
C,Chris Rabago (15252342),Chris Rabago,15252342,C,2000,SF@COL 09/01/2020 08:40PM ET,COL,0
1B,Josh Fuentes (15252353),Josh Fuentes,15252353,1B,2000,SF@COL 09/01/2020 08:40PM ET,COL,4.33
SS,Alan Trejo (15252475),Alan Trejo,15252475,SS,2000,SF@COL 09/01/2020 08:40PM ET,COL,0
3B/OF,Ryan Goins (15252107),Ryan Goins,15252107,3B/OF,2000,CWS@MIN 09/01/2020 08:10PM ET,CWS,0.71
C,Yermin Mercedes (15252178),Yermin Mercedes,15252178,C,2000,CWS@MIN 09/01/2020 08:10PM ET,CWS,0
