Season,Name,Tm,IP,TBF,ERA,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG,OBP,SLG,wOBA,playerId
2020,"Kyle Finnegan","WSN",5,19,3.6,4,0,0,2,2,0,1,0,0,7,0.222222222,0.263157894,0.222222222,0.22238567314649882,15009
2020,"German Marquez","COL",7.1,35,6.1364,12,2,0,5,5,0,2,0,0,7,0.363636363,0.4,0.424242424,0.36257099083491734,15038
2020,"Austin Voth","WSN",7,29,6.4286,5,0,0,6,5,2,3,0,1,5,0.2,0.310344827,0.44,0.3250840573475279,15047
2020,"Steven Brault","PIT",8.2,35,4.1538,5,0,0,4,4,0,7,0,0,4,0.178571428,0.342857142,0.178571428,0.26556491000311716,15291
2020,"Andrew Heaney","LAA",6.2,26,2.7,4,1,0,2,2,0,3,0,0,9,0.173913043,0.269230769,0.217391304,0.2298907614671267,15423
2020,"Matthew Boyd","DET",7.1,40,12.2728,15,4,2,10,10,2,2,0,0,9,0.405405405,0.425,0.783783783,0.48992347419261933,15440
2020,"Marco Gonzales","SEA",7,24,3.8571,3,0,0,3,3,3,0,0,0,7,0.125,0.125,0.5,0.24753107130527496,15467
2020,"Lucas Giolito","CHW",11.2,46,1.5429,6,0,0,2,2,0,5,0,1,15,0.153846153,0.260869565,0.153846153,0.2067033052444458,15474
2020,"Tyler Rogers","SFG",6,27,4.5,7,1,0,5,3,0,2,0,0,10,0.291666666,0.346153846,0.333333333,0.30479898819556606,15541
2020,"Phillips Valdez","BOS",6.1,29,2.8421,9,1,0,3,2,1,1,0,2,4,0.346153846,0.413793103,0.5,0.39807349854502183,15605
2020,"Miguel Castro","BAL",7,28,1.2857,5,1,0,1,1,0,1,0,1,9,0.192307692,0.25,0.23076923,0.22109785676002502,15684
2020,"Luis Castillo","CIN",7.1,31,1.2273,8,1,0,2,1,0,1,0,0,10,0.266666666,0.29032258,0.3,0.261570643994116,15689
2020,"Adam Plutko","CLE",7.1,32,11.0455,10,0,0,9,9,4,2,0,0,6,0.333333333,0.375,0.733333333,0.45649850741028786,15846
