Season,Name,Tm,IP,TBF,ERA,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG,OBP,SLG,wOBA,playerId
2020,"Yency Almonte","COL",7.2,33,5.8695,11,3,0,8,5,1,0,0,0,8,0.333333333,0.333333333,0.515151515,0.3595950747981216,15068
2020,"Jake Newberry","KCR",5.2,26,1.5882,8,2,0,3,1,0,3,0,0,6,0.347826086,0.423076923,0.434782608,0.37925084508382356,15136
2020,"Cody Reed","CIN",5.2,27,6.3529,6,2,0,4,4,1,3,0,1,6,0.260869565,0.37037037,0.478260869,0.3675118728920265,15232
2020,"Cole Sulser","BAL",8,32,3.375,2,0,0,5,3,1,6,0,0,6,0.08,0.258064516,0.2,0.22740943970218783,15256
2020,"Keynan Middleton","LAA",7,32,5.1429,8,3,0,5,4,1,3,0,0,7,0.307692307,0.34375,0.538461538,0.35359027050435543,15264
2020,"Adam Cimber","CLE",5.2,24,1.5882,6,1,0,1,1,1,1,0,0,1,0.272727272,0.291666666,0.454545454,0.31014133741458255,15288
2020,"Steven Brault","PIT",9,38,4,6,1,0,4,4,0,7,0,1,5,0.2,0.368421052,0.233333333,0.29632063288437693,15291
2020,"Andrew Heaney","LAA",10.2,44,5.0625,10,2,0,6,6,0,5,0,0,12,0.256410256,0.34090909,0.307692307,0.2959110154346986,15423
2020,"Matthew Boyd","DET",9.2,49,10.2413,16,5,2,11,11,2,3,0,0,11,0.355555555,0.387755102,0.688888888,0.43944259687345855,15440
2020,"Mike Mayers","LAA",5.2,28,6.3529,6,1,0,6,4,1,2,0,0,10,0.23076923,0.285714285,0.384615384,0.29076159426144194,15451
2020,"Nick Pivetta","PHI",5.2,29,15.8823,10,4,1,10,10,3,1,0,1,4,0.384615384,0.413793103,0.961538461,0.5392903911656347,15454
2020,"Marco Gonzales","SEA",7,24,3.8571,3,0,0,3,3,3,0,0,0,7,0.125,0.125,0.5,0.24753107130527496,15467
2020,"Lucas Giolito","CHW",31.2,125,3.6947,19,3,0,14,13,2,12,0,2,43,0.172727272,0.264,0.254545454,0.23880168914794922,15474
2020,"Antonio Senzatela","COL",12,49,4.5,13,3,1,6,6,1,1,0,0,10,0.270833333,0.285714285,0.4375,0.3062164260416615,15488
2020,"Tyler Rogers","SFG",9,41,5,9,1,0,7,5,0,3,0,2,11,0.257142857,0.35,0.285714285,0.2960399195551872,15541
2020,"Chad Green","NYY",6,20,0,1,1,0,0,0,0,1,0,0,10,0.052631578,0.1,0.105263157,0.09678741395473481,15552
2020,"Nick Wittgren","CLE",6,25,1.5,4,1,0,1,1,0,1,0,2,5,0.181818181,0.28,0.227272727,0.2414595055580139,15594
2020,"Phillips Valdez","BOS",10,43,1.8,11,1,0,5,2,1,3,0,2,8,0.297297297,0.372093023,0.405405405,0.34194637592448746,15605
2020,"Miguel Castro","BAL",9.1,38,2.8929,8,1,0,3,3,1,2,0,1,13,0.228571428,0.289473684,0.342857142,0.279805755928943,15684
2020,"Luis Castillo","CIN",12,52,1.5,13,3,0,4,2,0,3,0,0,16,0.265306122,0.307692307,0.326530612,0.2812640953522462,15689
2020,"Jimmy Cordero","CHW",6,29,7.5,8,1,0,6,5,0,1,0,1,4,0.307692307,0.357142857,0.346153846,0.3155816580568041,15690
2020,"Brad Keller","KCR",11.2,44,0,6,0,0,0,0,0,5,0,0,12,0.153846153,0.25,0.153846153,0.19956262680617246,15734
2020,"Masahiro Tanaka","NYY",10.2,51,6.75,17,3,1,10,8,3,3,0,0,8,0.354166666,0.392156862,0.645833333,0.43381695537006154,15764
2020,"Devin Williams","MIL",5,19,0,1,0,0,1,0,0,2,0,0,12,0.058823529,0.157894736,0.058823529,0.11987967867600291,15816
2020,"Zack Littell","MIN",5,20,1.8,6,0,0,1,1,1,3,0,0,2,0.352941176,0.45,0.529411764,0.42416451275348666,15823
2020,"Paul Fry","BAL",6,25,3,5,2,0,2,2,1,2,0,0,7,0.217391304,0.28,0.434782608,0.3046177101135254,15832
2020,"Adam Plutko","CLE",14.1,59,6.2791,15,1,0,10,10,4,3,0,1,8,0.272727272,0.322033898,0.509090909,0.35252020722728666,15846
2020,"Sean Manaea","OAK",13.1,56,6.075,16,5,0,9,9,3,1,0,0,12,0.296296296,0.303571428,0.555555555,0.35504548996686935,15873
2020,"Lewis Thorpe","MIN",10,47,6.3,14,2,0,7,7,3,7,0,0,7,0.35,0.44680851,0.625,0.45188392096377433,15906
2020,"Stefan Crichton","ARI",8,32,4.5,7,3,0,4,4,1,3,1,2,6,0.25,0.363636363,0.464285714,0.34969688206911087,16058
