Season,Name,Tm,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,playerId
2020,"Starling Marte","ARI",15,64,59,18,12,4,0,2,11,10,3,0,12,1,1,0,3,3,1,0.305084745,9241
2020,"AJ Pollock","LAD",17,64,61,18,11,3,0,4,8,10,3,1,10,0,0,0,2,2,0,0.295081967,9256
2020,"Chris Davis","BAL",8,34,32,6,3,3,0,0,3,1,2,0,8,0,0,0,0,0,0,0.1875,9272
2020,"Evan Longoria","SFG",12,47,44,8,5,1,1,1,4,2,2,0,6,1,0,0,1,0,0,0.181818181,9368
2020,"Yan Gomes","WSN",6,25,24,10,7,1,1,1,5,6,1,0,0,0,0,0,0,0,0,0.416666666,9627
2020,"Christian Vazquez","BOS",17,69,67,19,13,3,0,3,9,9,2,0,16,0,0,0,1,1,0,0.283582089,9774
2020,"Jason Kipnis","CHC",9,28,23,4,1,2,1,0,2,2,5,0,9,0,0,0,0,0,0,0.173913043,9776
2020,"Nolan Arenado","COL",14,62,53,10,7,3,0,0,5,6,7,2,5,0,2,0,3,0,0,0.188679245,9777
2020,"Kyle Seager","SEA",19,82,71,22,12,7,0,3,10,16,6,0,10,1,4,0,3,3,0,0.309859154,9785
2020,"Andrew McCutchen","PHI",11,53,49,15,12,2,0,1,9,9,4,0,5,0,0,0,0,3,0,0.306122448,9847
2020,"DJ LeMahieu","NYY",10,40,38,13,11,1,0,1,5,5,2,0,2,0,0,0,1,0,0,0.342105263,9874
2020,"Brett Gardner","NYY",9,27,26,4,3,1,0,0,1,0,1,0,14,0,0,0,0,0,1,0.153846153,9927
2020,"Darin Ruf","SFG",7,23,19,5,5,0,0,0,1,3,4,0,6,0,0,0,0,1,0,0.263157894,9929
2020,"Wil Myers","SDP",14,56,51,18,9,6,1,2,8,11,4,0,13,1,0,0,0,1,0,0.352941176,10047
2020,"Jonathan Villar","MIA",16,74,66,15,13,2,0,0,5,5,6,1,23,0,1,1,1,4,2,0.227272727,10071
2020,"Mike Trout","LAA",18,81,70,15,8,1,1,5,11,16,8,1,24,2,1,0,1,0,1,0.214285714,10155
2020,"Tucker Barnhart","CIN",11,32,27,6,6,0,0,0,0,2,5,0,6,0,0,0,1,0,0,0.222222222,10200
2020,"Jose Iglesias","BAL",11,46,44,17,11,6,0,0,4,7,1,0,8,0,1,0,1,0,0,0.386363636,10231
2020,"Randal Grichuk","TOR",16,67,64,19,10,4,0,5,8,16,3,0,14,0,0,0,1,0,1,0.296875,10243
2020,"Brandon Belt","SFG",12,45,44,9,4,2,1,2,5,6,1,0,16,0,0,0,2,0,0,0.204545454,10264
2020,"Danny Santana","TEX",6,25,20,4,1,2,0,1,1,7,4,0,8,0,1,0,0,1,0,0.2,10322
2020,"Marcell Ozuna","ATL",15,63,54,13,4,5,0,4,6,12,8,0,18,0,1,0,1,0,0,0.24074074,10324
2020,"Domingo Santana","CLE",12,44,35,5,2,1,0,2,3,7,8,0,11,1,0,0,2,0,0,0.142857142,10348
2020,"Enrique Hernandez","LAD",17,54,50,8,6,2,0,0,6,1,4,0,13,0,0,0,2,0,0,0.16,10472
2020,"Cesar Hernandez","CLE",16,76,66,14,8,6,0,0,6,2,8,0,19,1,0,0,0,0,0,0.212121212,10556
2020,"Gio Urshela","NYY",13,46,38,8,5,3,0,0,7,4,7,0,7,0,1,0,2,0,0,0.210526315,10681
2020,"Corey Dickerson","MIA",16,67,61,17,13,2,0,2,8,5,6,0,12,0,0,0,2,0,0,0.278688524,10762
