first_name,last_name,position,injury_status,game_date,slate,team,opp,confirmed_order,starting_pitcher,spread,over_under,implied_team_score,salary,L5_ppg_floor,L5_ppg_avg,L5_ppg_max,ppg_projection,value_projection,ppg_actual,value_actual
Josh,Donaldson,3B,,2020-09-01,Night,MIN,CWS,,,+1.5,9,4.4,3300,0.0,5.0,12.0,4.9,1.48
Sandy,Leon,C,,2020-09-01,Night,CLE,KC,,,,,,2300,3.0,6.8,12.0,4.9,2.13
Kevin,Pillar,OF,,2020-09-01,Night,COL,SF,,,,,,3200,0.0,8.0,20.0,4.9,1.53
Joey,Gallo,OF,,2020-09-01,Night,TEX,HOU,,,,,,4700,0.0,3.0,6.0,4.9,1.04
Danny,Mendick,2B,,2020-09-01,Night,CWS,MIN,,,-1.5,9,4.6,3200,0.0,5.8,12.0,4.9,1.53
Alex,Dickerson,OF,,2020-09-01,Night,SF,COL,,,,,,3600,0.0,4.0,12.0,4.8,1.33
Eddie,Rosario,OF,,2020-09-01,Night,MIN,CWS,,,+1.5,9,4.4,4100,0.0,4.0,17.0,4.6,1.12
Michael,Brantley,OF,,2020-09-01,Night,HOU,TEX,,,,,,3200,0.0,7.2,22.0,4.6,1.44
Isiah,Kiner-Falefa,SS,,2020-09-01,Night,TEX,HOU,,,,,,2600,0.0,6.6,13.0,4.6,1.77
Daniel,Murphy,1B,,2020-09-01,Night,COL,SF,,,,,,4000,0.0,3.2,7.0,4.6,1.15
Ildemaro,Vargas,1B,,2020-09-01,Night,MIN,CWS,,,+1.5,9,4.4,3600,0.0,4.6,17.0,4.5,1.25
Josh,Fuentes,1B,,2020-09-01,Night,COL,SF,,,,,,2000,0.0,6.4,11.0,4.5,2.25
Delino,DeShields,OF,,2020-09-01,Night,CLE,KC,,,,,,2100,0.0,6.2,16.0,4.5,2.14
Ryan,McBroom,1B,,2020-09-01,Night,KC,CLE,,,,,,2100,0.0,5.4,10.0,4.5,2.14
